l_host_is_superhost,n_host_listings_count,n_host_verifications,l_host_has_profile_pic,l_host_identity_verified,f_property_type,n_accommodates,n_bedrooms,n_beds,n_min_nights,l_has_availability,n_sales_30,n_sales_60,n_sales_90,n_sales_365,n_number_of_reviews,n_review_scores_rating,l_instant_bookable,n_reviews_per_month,f_neighbourhood_cleansed,n_bathrooms,usd_price,flag_reviews_per_month,flag_review_scores_rating,n_days_since_1st,n_days_since_last,d_Cleaning_before_checkout,d_Extra_pillows_and_blankets,d_First_aid_kit,d_High_chair,d_Iron,d_Patio_or_balcony,d_Private_entrance,d_Room_darkening_shades,d_Single_level_home,d_Waterfront,d_Window_guards,d_wifi,d_HDTV,d_Dedicated__Workspace,d_Paid__Parking,d_Free__Parking,d_Refrigerator,d_Fitness,d_stove,d_shampoo,d_hot__water,d_Washer,d_air__condition,d_Smart__Lock,d_Dryer,d_Kitchen,d_Oven,d_Children,d_Microwave,d_garden,d_breakfast,d_Bed_linens,d_Bread_maker,d_Building_staff,d_Carbon_monoxide_alarm,d_Coffee_maker,d_Cooking_basics,d_Dishes_and_silverware,d_Elevator,d_Essentials,d_Fire_extinguisher,d_Hangers,d_Heating,d_Host_greets_you,d_Indoor_fireplace,d_Keypad,d_Long_term_stays_allowed,d_Luggage_dropoff_allowed,usd_price_ln,n_days_since_last_ln,n_days_since_1st_ln,n_accommodates_ln,n_accommodates_ln2,n_accommodates_2,f_has_1_review_monthly,f_review_scores_rating,f_number_of_reviews,f_sales_365,f_sales_90,f_sales_60,f_sales_30,f_min_nights,f_beds,f_bedrooms,f_bathrooms,f_host_listing,flag_n_days_since,f_host_accepts_all
1,43,7,1,1,apartment,2,1,1,100,1,0,0,0,0,37,93,1,0.49,Bang Kho laen,1,28.05,0,0,2256,355,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3.3339886319687055,5.872117789475416,7.721348612617949,0.6931471805599453,0.4804530139182014,8,1,2,2,0,0,0,0,3,3,1,1,2,0,0
0,0,5,1,1,apartment,2,1,1,5,1,2,2,2,2,26,99,0,0.26,Khlong Toei,1,69.729,0,0,3035,2063,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.2446163001004,7.631916513071252,8.017966703493599,0.6931471805599453,0.4804530139182014,8,1,3,2,0,1,1,1,3,3,1,1,1,0,0
1,2,6,1,1,condominium,2,1,1,2,1,2,2,2,2,24,100,0,0.23,Chatu Chak,1,28.875,0,0,3095,885,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,3.3629761688419575,6.785587645007929,8.037543185118697,0.6931471805599453,0.4804530139182014,8,1,3,2,0,1,1,1,2,3,1,1,2,0,0
0,1,3,1,0,condominium,6,3,3,30,1,0,0,0,0,0,93.72979250541964,0,0,Chatu Chak,3,119.55900000000001,1,1,3760,3603,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,4.78380997337942,8.189522110748094,8.23217423638394,1.791759469228055,3.210401995568401,216,0,2,1,0,0,0,0,3,10,3,3,1,1,0
1,42,7,1,0,apartment,2,1,1,1,1,30,60,84,84,82,93,1,1.12,Sathon,1,16.830000000000002,0,0,2192,138,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,2.8231630082027146,4.927253685157205,7.692569648067906,0.6931471805599453,0.4804530139182014,8,1,2,3,0,3,1,2,1,3,1,1,2,0,1
0,2,6,1,1,apartment,2,1,1,3,1,7,7,7,7,16,86,0,0.17,Sathon,1,19.8,0,0,2841,604,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2.9856819377004897,6.403574197934815,7.951911381854188,0.6931471805599453,0.4804530139182014,8,1,1,2,0,1,1,1,3,3,1,1,2,0,1
1,42,7,1,0,apartment,3,1,1,1,1,8,8,8,8,413,89,1,4.08,Sathon,1,16.830000000000002,0,0,3034,98,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,2.8231630082027146,4.584967478670572,8.017637159908478,1.0986122886681098,1.206948960812582,27,1,1,3,0,1,1,1,1,3,1,1,2,0,1
1,42,7,1,0,apartment,2,1,1,1,1,30,60,90,365,220,91,1,2.26,Sathon,1,16.830000000000002,0,0,2923,144,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,2.8231630082027146,4.969813299576001,7.980365765111246,0.6931471805599453,0.4804530139182014,8,1,2,3,3,3,1,2,1,3,1,1,2,0,1
1,1,5,1,1,Other,4,2,2,2,1,0,0,0,0,227,99,0,2.52,Bang Sue,3,79.76100000000001,0,0,2698,281,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,4.379034663187826,5.638354669333745,7.900266036767701,1.3862943611198906,1.9218120556728056,64,1,3,3,0,0,0,0,2,3,2,3,1,0,1
0,6,6,1,1,apartment,2,1,1,4,1,0,0,0,0,128,94,0,1.28,Bang Na,1,24.915000000000003,0,0,2996,328,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,3.215470031733368,5.793013608384144,8.005033344637111,0.6931471805599453,0.4804530139182014,8,1,2,3,0,0,0,0,3,3,1,1,2,0,0
1,12,9,1,1,apartment,2,1,1,28,1,0,0,0,0,145,94,1,1.45,Bang Na,1,28.05,0,0,2995,313,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,3.3339886319687055,5.746203190540153,8.00469951054955,0.6931471805599453,0.4804530139182014,8,1,2,3,0,0,0,0,3,3,1,1,2,0,0
0,5,4,1,0,apartment,2,1,1,30,1,0,0,0,0,4,100,0,0.04,Phaya Thai,1,33,0,0,2965,2931,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4965075614664802,7.983098940710892,7.994632311431825,0.6931471805599453,0.4804530139182014,8,1,3,2,0,0,0,0,3,3,1,1,2,0,0
0,5,4,1,0,apartment,2,1,0,1,1,0,0,0,0,0,93.72979250541964,0,0,Phaya Thai,1.5,44.88,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.803992261214441,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,1,1,1,2,2,1,0
0,5,4,1,0,apartment,2,1,1,3,1,0,0,0,0,0,93.72979250541964,0,0,Din Daeng,1,33,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4965075614664802,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,3,3,1,1,2,1,0
0,1,3,1,0,apartment,2,1,1,1,1,30,60,90,365,10,99,0,0.93,Din Daeng,1,24.915000000000003,0,0,321,285,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.215470031733368,5.652489180268651,5.771441123130016,0.6931471805599453,0.4804530139182014,8,1,3,2,3,3,1,2,1,3,1,1,1,0,0
0,27,7,1,1,condominium,2,1,1,20,1,2,2,2,2,33,96,1,0.37,Sathon,1,36.762,0,0,2659,286,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,3.6044647029715726,5.655991810819852,7.88570539124302,0.6931471805599453,0.4804530139182014,8,1,2,2,0,1,1,1,3,3,1,1,2,0,1
0,0,5,1,1,condominium,2,1,1,21,1,0,0,0,0,0,93.72979250541964,0,0,Sathon,1,34.881,1,1,3760,3603,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,3.5519422683545807,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,3,3,1,1,1,1,0
0,0,5,1,1,condominium,2,1,1,21,1,1,1,1,1,2,90,0,0.07,Sathon,1,44.88,0,0,915,750,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,3.803992261214441,6.620073206530356,6.818924065275521,0.6931471805599453,0.4804530139182014,8,1,2,2,0,1,1,1,3,3,1,1,1,0,0
0,2,5,1,1,Other,4,2,2,5,1,0,0,0,0,0,93.72979250541964,0,0,Vadhana,3.5,249.05100000000002,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.517657694769212,8.189522110748094,8.23217423638394,1.3862943611198906,1.9218120556728056,64,0,2,1,0,0,0,0,3,3,2,3,2,1,0
0,0,8,1,1,apartment,2,1,1,180,1,2,2,2,2,0,93.72979250541964,1,0,Vadhana,1,37.884,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.6345288593638547,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,1,1,1,3,3,1,1,1,1,0
0,0,4,1,1,apartment,4,1,1,360,1,30,60,90,220,37,99,0,0.38,Khlong San,1,108.141,0,0,2911,969,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.6834359311831575,6.876264611890766,7.976251943745623,1.3862943611198906,1.9218120556728056,64,1,3,2,2,3,1,2,3,3,1,1,1,0,1
0,2,4,1,0,apartment,4,2,1,180,1,0,0,0,0,0,93.72979250541964,0,0,Vadhana,3,56.793,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.039413078695882,8.189522110748094,8.23217423638394,1.3862943611198906,1.9218120556728056,64,0,2,1,0,0,0,0,3,3,2,3,2,1,0
0,4,8,1,1,apartment,2,1,1,2,1,0,0,0,0,0,93.72979250541964,0,0,Khlong Toei,1,49.863,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.9092792447570828,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,2,3,1,1,2,1,1
0,4,6,1,1,condominium,3,1,1,2,1,1,1,1,1,62,94,0,0.63,Vadhana,1,68.739,0,0,2934,328,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,4.230316723745315,5.793013608384144,7.984121958702927,1.0986122886681098,1.206948960812582,27,1,2,3,0,1,1,1,2,3,1,1,2,0,0
0,1,6,1,1,Other,6,3,3,2,1,0,0,0,0,4,100,0,0.04,Khlong Toei,2.5,298.88100000000003,0,0,2892,1917,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.700045500859292,7.558516743045645,7.969703583278656,1.791759469228055,3.210401995568401,216,1,3,2,0,0,0,0,2,10,3,3,1,0,0
0,2,4,1,0,apartment,2,1,1,4,1,0,0,0,185,1,40,1,0.02,Bang Kapi,1,14.949,0,0,1506,1506,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2.7046444079673773,7.317212408359839,7.317212408359839,0.6931471805599453,0.4804530139182014,8,1,0,2,2,0,0,0,3,3,1,1,2,0,0
0,2,6,1,1,Other,4,3,2,2,1,1,1,1,1,24,91,1,0.25,Din Daeng,2,66,0,0,2887,1087,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.189654742026425,6.99117688712121,7.967973179662935,1.3862943611198906,1.9218120556728056,64,1,2,2,0,1,1,1,2,3,3,2,2,0,1
0,4,8,1,1,apartment,2,1,1,21,1,1,1,1,1,31,95,0,0.33,Phra Khanong,1,23.1,0,0,2835,267,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,3.139832617527748,5.58724865840025,7.949797216161852,0.6931471805599453,0.4804530139182014,8,1,2,2,0,1,1,1,3,3,1,1,2,0,0
0,2,5,1,1,apartment,4,2,2,15,1,3,3,3,3,20,100,1,0.21,Sathon,2,77.781,0,0,2911,305,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,4.353897185420474,5.720311776607412,7.976251943745623,1.3862943611198906,1.9218120556728056,64,1,3,2,0,1,1,1,3,3,2,2,2,0,0
0,2,5,1,1,Other,2,1,0,1,1,0,0,0,0,1,100,0,0.02,Nong Chok,2,249.24900000000002,0,0,1939,1939,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.518452396797791,7.569927655242652,7.569927655242652,0.6931471805599453,0.4804530139182014,8,1,3,2,0,0,0,0,1,1,1,2,2,0,0
0,2,5,1,1,Other,2,1,1,1,1,2,2,2,2,1,80,0,0.02,Nong Chok,1,119.658,0,0,1750,1750,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4.784637673799139,7.4673710669175595,7.4673710669175595,0.6931471805599453,0.4804530139182014,8,1,1,2,0,1,1,1,1,3,1,1,2,0,0
1,1,7,1,1,condominium,5,2,3,1,1,1,1,1,1,204,97,0,2.13,Khlong San,3.5,280.5,0,0,2867,93,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,5.636573724962751,4.532599493153256,7.96102146588337,1.6094379124341003,2.5902903939802346,125,1,2,3,0,1,1,1,1,10,2,3,1,0,0
1,42,7,1,0,apartment,3,1,1,1,1,30,60,73,73,258,91,1,2.69,Sathon,1,16.830000000000002,0,0,2881,33,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,2.8231630082027146,3.4965075614664802,7.9658927350845286,1.0986122886681098,1.206948960812582,27,1,2,3,0,3,1,2,1,3,1,1,2,0,1
0,2,2,1,0,apartment,2,1,1,120,1,0,0,0,0,0,93.72979250541964,0,0,Khlong Toei,1,24.915000000000003,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.215470031733368,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,3,3,1,1,2,1,0
1,2,6,1,1,condominium,2,1,1,4,1,2,2,2,2,8,100,0,0.08,Chatu Chak,1,24.915000000000003,0,0,2852,422,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,3.215470031733368,6.045005314036012,7.955775781534187,0.6931471805599453,0.4804530139182014,8,1,3,2,0,1,1,1,3,3,1,1,2,0,0
1,1,8,1,1,condominium,2,1,1,2,1,30,60,90,189,67,95,1,0.7,Khlong Toei,1,30.921000000000003,0,0,2866,321,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,3.4314355647227655,5.771441123130016,7.960672608388117,0.6931471805599453,0.4804530139182014,8,1,2,3,2,3,1,2,2,3,1,1,1,0,1
0,0,4,1,0,apartment,2,1,3,4,1,0,0,0,0,0,93.72979250541964,0,0,Parthum Wan,1,85.8,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4.4520190064939165,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,3,10,1,1,1,1,0
0,3,4,1,0,apartment,3,1,1,30,1,0,0,0,275,11,95,0,0.19,Suanluang,1,38.874,0,0,1698,1090,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,3.6603256466958753,6.993932975223189,7.437206366871292,1.0986122886681098,1.206948960812582,27,1,2,2,3,0,0,0,3,3,1,1,2,0,0
0,11,8,1,1,apartment,4,1,1,1,1,0,0,4,4,264,94,0,2.9,Parthum Wan,1,66,0,0,2733,316,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,4.189654742026425,5.755742213586912,7.913155185928068,1.3862943611198906,1.9218120556728056,64,1,2,3,0,1,0,0,1,3,1,1,2,0,1
0,1,2,1,0,apartment,2,1,1,30,1,0,0,0,0,0,93.72979250541964,0,0,Khlong Toei,1,46.2,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.832979798087693,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,0,0,0,0,3,3,1,1,1,1,0
0,1,2,1,0,apartment,3,1,3,1,0,30,60,90,365,0,93.72979250541964,0,0,Bang Rak,1,98.14200000000001,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.586415409504443,8.189522110748094,8.23217423638394,1.0986122886681098,1.206948960812582,27,0,2,1,3,3,1,2,1,10,1,1,1,1,0
0,1,2,1,0,apartment,3,1,2,1,1,0,0,0,0,0,93.72979250541964,0,0,Ratchathewi,2,88.73700000000001,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.485676938753208,8.189522110748094,8.23217423638394,1.0986122886681098,1.206948960812582,27,0,2,1,0,0,0,0,1,3,1,2,1,1,0
0,3,3,1,0,apartment,2,1,1,10,1,0,0,0,0,88,94,0,0.94,Phaya Thai,1,46.2,0,0,2794,352,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,3.832979798087693,5.863631175598097,7.935229539816907,0.6931471805599453,0.4804530139182014,8,1,2,3,0,0,0,0,3,3,1,1,2,0,0
0,3,5,1,0,apartment,3,2,2,2,1,0,0,0,185,3,60,1,0.04,Bang Rak,2,179.157,0,0,2178,737,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,5.188262516389794,6.602587892189336,7.686162303492906,1.0986122886681098,1.206948960812582,27,1,0,2,2,0,0,0,2,3,2,2,2,0,0
0,1,1,1,0,apartment,2,1,2,1,0,30,60,90,365,0,93.72979250541964,0,0,Bang Na,1,98.043,1,1,3760,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5854061579469505,8.189522110748094,8.23217423638394,0.6931471805599453,0.4804530139182014,8,0,2,1,3,3,1,2,1,3,1,1,1,1,0
1,3,7,1,1,Other,4,1,1,1,1,0,0,0,0,85,97,0,0.9,Phasi Charoen,1,59.235,0,0,2826,310,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,4.081512583406722,5.736572297479192,7.946617563244473,1.3862943611198906,1.9218120556728056,64,1,2,3,0,0,0,0,1,3,1,1,2,0,0
0,1,7,1,1,apartment,2,1,1,2,1,1,1,1,1,3,100,0,0.04,Bang Na,1,35.904,0,0,2550,714,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.580848709900231,6.570882962339584,7.843848638152472,0.6931471805599453,0.4804530139182014,8,1,3,2,0,1,1,1,2,3,1,1,1,0,0
0,1,6,1,1,apartment,2,1,1,3,1,7,7,7,7,27,98,0,0.29,Vadhana,1,33.627,0,0,2816,292,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.515329315707068,5.676753802268282,7.943072717277933,0.6931471805599453,0.4804530139182014,8,1,2,2,0,1,1,1,3,3,1,1,1,0,0
0,1,4,1,1,apartment,4,2,2,30,1,0,0,0,0,104,94,1,1.13,Bang Rak,1,77.715,0,0,2754,307,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4.353048288934861,5.726847747587197,7.9208096792886,1.3862943611198906,1.9218120556728056,64,1,2,3,0,0,0,0,3,3,2,1,1,0,1
0,2,4,1,0,apartment,4,2,3,1,1,30,39,39,39,8,95,0,0.09,Sathon,2,99,0,0,2546,718,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,4.59511985013459,6.576469569048224,7.842278779117352,1.3862943611198906,1.9218120556728056,64,1,2,2,0,2,1,2,1,10,2,2,2,0,1
1,7,9,1,1,apartment,3,1,2,10,1,0,0,0,0,443,96,0,4.77,Sathon,1,30.921000000000003,0,0,2788,290,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,3.4314355647227655,5.66988092298052,7.933079771880415,1.0986122886681098,1.206948960812582,27,1,2,0,0,0,0,0,3,3,1,1,2,0,1
1,2,7,1,0,apartment,5,3,3,30,1,1,1,1,1,17,96,0,0.18,Vadhana,2,108.438,0,0,2794,508,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4.686178581081556,6.230481447578482,7.935229539816907,1.6094379124341003,2.5902903939802346,125,1,2,2,0,1,1,1,3,10,3,2,2,0,0
1,3,7,1,1,Other,4,1,6,2,1,0,0,0,13,294,98,1,3.32,Parthum Wan,1,89.10000000000001,0,0,2658,278,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,4.489759334476764,5.627621113690637,7.885329239273191,1.3862943611198906,1.9218120556728056,64,1,2,3,0,0,0,0,2,10,1,1,2,0,1
0,5,7,1,1,apartment,2,1,1,1,1,1,1,1,276,25,93,0,0.3,Bang Kho laen,1,26.400000000000002,0,0,2528,662,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,3.2733640101522705,6.495265555937008,7.8351837552667485,0.6931471805599453,0.4804530139182014,8,1,2,2,3,1,1,1,1,3,1,1,2,0,0
0,1,7,1,1,condominium,2,1,1,2,1,3,3,3,3,164,92,0,1.9,Bang Na,1,28.05,0,0,2585,802,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,3.3339886319687055,6.687108607866515,7.85748078694253,0.6931471805599453,0.4804530139182014,8,1,2,3,0,1,1,1,2,3,1,1,1,0,0
1,1,7,1,1,condominium,4,1,3,1,1,0,0,0,0,65,93,0,1.33,Vadhana,1,36.267,0,0,1467,290,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3.5909082368879646,5.66988092298052,7.2909747781429814,1.3862943611198906,1.9218120556728056,64,1,2,3,0,0,0,0,1,10,1,1,1,0,1
